,評論編號,評論,評論相對時間,查詢時間,評分,使用者名稱,有幾則評論,評論者網址
105,ChdDSUhNMG9nS0VJQ0FnSUQyaHVtVnVBRRAB,"醫生跟護理師都算專業也不錯。可惜畢竟是大醫院看診人數真的不少,相對門診等待時間較長。",2 年前,2024-11-26 16:04:07,4.0,小路,5,https://www.google.com/maps/contrib/111645860624327629802/reviews?hl=zh-TW
106,ChZDSUhNMG9nS0VJQ0FnSUMyOTZQdkxBEAE,認真的單位,2 年前,2024-11-26 16:04:07,5.0,陳介宇（Chieh-Yu Chen）,則評論,https://www.google.com/maps/contrib/101792417251517751974/reviews?hl=zh-TW
107,ChZDSUhNMG9nS0VJQ0FnSUMyMjVMSlZ3EAE,掛號費太貴了,2 年前,2024-11-26 16:04:07,1.0,Mika Zhang,則評論,https://www.google.com/maps/contrib/102930250170054260353/reviews?hl=zh-TW
108,ChdDSUhNMG9nS0VJQ0FnSUMyM0xESmdnRRAB,兒童大樓1樓櫃檯小姐態度非常差、非常囂張，覺得自己在醫院工作很大牌嗎？她也不怕我投訴她，直接把她的名牌給我看（叫囂張嗎？）名字確實姓囂（蕭）?（2個字）我覺得她實在很不適合在櫃檯工作，態度差、應變能力很差。我提出問題沒有要想辦法解決，一副就是你家的事，請問你座在那邊是要當？？能不能認真工作啊！要對的起自己的工資、道德。還偷瞄我的手機，問我不是掛好號了！我當時都還沒說話，只是拿出手機要看我要掛哪個醫生而已。可以不要偷看別人手機螢幕的內容嗎！,2 年前,2024-11-26 16:04:07,1.0,Chia,5,https://www.google.com/maps/contrib/108507957570451293809/reviews?hl=zh-TW
109,ChdDSUhNMG9nS0VJQ0FnSURXZzVhV3R3RRAB,要不是為了留言才不削給星，帶小孩去醫院評估，等叫號的時候小朋友因為好奇東看看西看看，進診間醫生當著家長跟小朋友的面劈頭就說你小孩很可愛可是很白目，這是有名醫生該有的態度嗎~ 不知道誰才白目~,2 年前,2024-11-26 16:04:07,1.0,施如彥,則評論,https://www.google.com/maps/contrib/108178179292977488681/reviews?hl=zh-TW
110,ChdDSUhNMG9nS0VJQ0FnSURXOVktT3d3RRAB,首先我先謝謝8樓兒童病房的護理師們的照顧 謝謝妳們，辛苦了 壓垮最後一根稻草的就是自以為的老護理長 （短頭髮） 某天一早聽到喧嘩聲，沒錯就是被她吵醒 她一進門就對著我們同房間對面床的照服員阿姨一直興師問罪，超級吵 都沒想過我們照顧小孩整晚沒辦法睡，好不容易睡著了，就被她非常有活力的丹田聲吵醒，睡眼惺忪的拉開門簾要去洗手間，這位護理長轉頭直接不客氣的跟我說，媽媽，妳掃實名制了沒？趕快掃，然後拿著一張A4紙在我面前晃，跟我說妳昨天也沒掃（一副就是我做錯事被罵的感覺）我知道這是妳們的SOP，但妳不應該把發在別人身上的怒氣轉到我身上來，真的莫名其妙，一副理直氣壯自以為，看了就生氣，其中兩天的早晨都虧她來找對面阿姨大聲說話，在他喧嘩聲展開厭世的一天，我就問，這種人哪裡有關懷之心可以當護理長？妳有考量病房中有其他家長嗎？可以在病房大聲喧嘩嗎？一句關心也沒有，這就是護理長的素質，真的不敢恭維。,2 年前,2024-11-26 16:04:12,2.0,玉惠,則評論,https://www.google.com/maps/contrib/102592246556981484631/reviews?hl=zh-TW
111,ChZDSUhNMG9nS0VJQ0FnSURXbm9ubk13EAE,肝病中心，為何提早等候的已經到預約時間了還不能進去，遲到的是客戶準時到的不也是嗎？,2 年前,2024-11-26 16:04:12,1.0,廖彥達,24,https://www.google.com/maps/contrib/108997343350561756676/reviews?hl=zh-TW
112,ChZDSUhNMG9nS0VJQ0FnSUNtaDlialJBEAE,很感謝小兒過敏科的王志堯醫師，之前妹妹紅屁屁看了好幾個醫生，也認真擦了一個月的藥都沒有改善，王醫師一看就說是黴菌感染擦類固醇的藥會更糟糕，結果擦了王醫師開的藥隔天就改善很多了，找對醫師真的很重要！！,2 年前,2024-11-26 16:04:12,5.0,貝貝,7,https://www.google.com/maps/contrib/103704983737814891445/reviews?hl=zh-TW
113,ChdDSUhNMG9nS0VJQ0FnSUNtX1lIWHBnRRAB,用心，細心。,2 年前,2024-11-26 16:04:12,5.0,建誼,則評論,https://www.google.com/maps/contrib/102610070246708491474/reviews?hl=zh-TW
114,ChZDSUhNMG9nS0VJQ0FnSUNHeTdpRWZ3EAE,,3 年前,2024-11-26 16:04:12,5.0,張家淦（Ken Chang）,則評論,https://www.google.com/maps/contrib/109994007343622065018/reviews?hl=zh-TW
115,ChZDSUhNMG9nS0VJQ0FnSUNHbGRXQlZBEAE,,3 年前,2024-11-26 16:04:12,4.0,呂家如,則評論,https://www.google.com/maps/contrib/111936392433507858608/reviews?hl=zh-TW
116,ChZDSUhNMG9nS0VJQ0FnSUNHMmNUdlFREAE,"要不是晚上都關了，怎樣也不會來這看， 大家說的爛跟糟糕，來看真的是爛跟糟糕， 來問氯氣吸到，呼吸困難狂咳， 結果醫師，草草問診，草草結束， 看得這麼不甘心啊？ 還說這症狀正常的， 一兩天就好，有說跟沒說一樣， 那就別當醫生了好嘛？而且開的藥完全沒效， 半夜還是咳死，呼吸還是困難，咳到都出血， 所以沒拿那個能力，真的別當了， 還要我回診？重點還這麼貴850欸， 我今天去診所一看就好了， 拜託，好好收拾你們的態度,專業吧～ 該請走的醫師請好好請走， 不要害到別人了，今天這件事我會記著， 我會請周遭的人別來踩雷。",3 年前,2024-11-26 16:04:12,1.0,評論王,則評論,https://www.google.com/maps/contrib/100769616556995460026/reviews?hl=zh-TW
117,ChdDSUhNMG9nS0VJQ0FnSUNHM0pYQzlRRRAB,,3 年前,2024-11-26 16:04:12,5.0,Ken,0,https://www.google.com/maps/contrib/101248548264064796899/reviews?hl=zh-TW
118,ChZDSUhNMG9nS0VJQ0FnSUNHbExUVGVREAE,今天帶著兒子去看兒童醫院掛骨科 發現要去急診大樓看 有點距離，櫃檯人員說可以坐接駁車 但我還是用走的過去 骨科郭建忠醫生人很溫柔有耐心講解 醫生一直對我說媽媽辛苦了 真的好窩心 小孩照x光無法配合一直狂哭鬧 醫護人員還是很有耐心協助我 單親媽媽無後援一個人帶早產兒頻繁就醫 遇到很多人協助,3 年前,2024-11-26 16:04:12,5.0,林水,則評論,https://www.google.com/maps/contrib/110951121546524179851/reviews?hl=zh-TW
119,ChZDSUhNMG9nS0VJQ0FnSUM2enRmUmRBEAE,感謝趙小慧主任醫師及醫護站護士們的細心照料，也感謝中國醫藥大學兒童醫院提供良好的病房環境及設施，讓小孩(病患)能夠獲得良好的醫療照顧及家長(照護人)也有很好的陪護品質。另外我覺得靜脈點滴幫浦實在是看護的福音，以前看護病患最痛苦的就是看點滴了，有了機器輔助就可以輕鬆很多。,3 年前,2024-11-26 16:04:12,5.0,林于令,則評論,https://www.google.com/maps/contrib/102863911611866996438/reviews?hl=zh-TW
120,ChdDSUhNMG9nS0VJQ0FnSUNhMVlYd2pRRRAB,推薦 郭煌宗  我說小孩的問題他在說自己的 第二次找郭煌宗 我說我在上語言課了在你們家 他說小孩情緒有問題 我是在跟他說語言 .. 我問鄰居 更厲害了 小孩在門口哭 想說等下進去 郭煌宗 醫生說 不用看了這是自閉症 媽的請鬼拿藥單,3 年前,2024-11-26 16:04:16,1.0,小波,則評論,https://www.google.com/maps/contrib/111412495448781674932/reviews?hl=zh-TW
121,ChZDSUhNMG9nS0VJQ0FnSUNxbjhYMENBEAE,,3 年前,2024-11-26 16:04:16,1.0,葉啊蘭,6,https://www.google.com/maps/contrib/100549353703159982456/reviews?hl=zh-TW
122,ChZDSUhNMG9nS0VJQ0FnSUNxNVlpQ1FREAE,,3 年前,2024-11-26 16:04:16,1.0,承逸,2,https://www.google.com/maps/contrib/101992337138889048884/reviews?hl=zh-TW
123,ChZDSUhNMG9nS0VJQ0FnSUNxbElhTmVnEAE,小薔,3 年前,2024-11-26 16:04:16,5.0,謝一尾,則評論,https://www.google.com/maps/contrib/112914242848131817283/reviews?hl=zh-TW
124,ChZDSUhNMG9nS0VJQ0FnSURLd3Y2VVp3EAE,,3 年前,2024-11-26 16:04:16,1.0,林婉菁,則評論,https://www.google.com/maps/contrib/106759947237109754799/reviews?hl=zh-TW
125,ChdDSUhNMG9nS0VJQ0FnSURLM0llR2h3RRAB,有夠難停車,3 年前,2024-11-26 16:04:16,1.0,Sen Chen,則評論,https://www.google.com/maps/contrib/117219654282166705417/reviews?hl=zh-TW
126,ChZDSUhNMG9nS0VJQ0FnSUN5OTk3NllnEAE,,3 年前,2024-11-26 16:04:16,2.0,ina M,0,https://www.google.com/maps/contrib/113554899277793995904/reviews?hl=zh-TW
127,ChZDSUhNMG9nS0VJQ0FnSUN5cFlIV0pnEAE,還是兒童的時候來看過 醫護人員辛苦了,3 年前,2024-11-26 16:04:16,5.0,YF C,則評論,https://www.google.com/maps/contrib/117828246661679264064/reviews?hl=zh-TW
128,ChdDSUhNMG9nS0VJQ0FnSURTdWNLQjl3RRAB,,3 年前,2024-11-26 16:04:16,4.0,倪敏芝,則評論,https://www.google.com/maps/contrib/101768637306212830536/reviews?hl=zh-TW
129,ChdDSUhNMG9nS0VJQ0FnSUNTdkk2djF3RRAB,,3 年前,2024-11-26 16:04:16,5.0,楊千賢,則評論,https://www.google.com/maps/contrib/109505056914427945982/reviews?hl=zh-TW
130,ChZDSUhNMG9nS0VJQ0FnSURpeVl5OU53EAE,送家屬來急診，感謝此醫院的醫護人員，用心照顧，讓家屬復原，非常感謝有您們,3 年前,2024-11-26 16:04:20,5.0,郭豬頭,則評論,https://www.google.com/maps/contrib/107982878061803990037/reviews?hl=zh-TW
131,ChZDSUhNMG9nS0VJQ0FnSUNpd3JPcUF3EAE,今天早上人超多的，等到12點終於換到我們。可惜的是不知道是不是他們準備要休息了，就很快看了一下，就說你們家裡有沒有人過敏體質而造成發燒，咳嗽，我說我有鼻中量彎曲，卻第一次聽到這種症狀也會遺傳哦。那也是我小時候愛玩去撞到的,4 年前,2024-11-26 16:04:20,1.0,劉威遠,8,https://www.google.com/maps/contrib/105400406806336070520/reviews?hl=zh-TW
132,ChZDSUhNMG9nS0VJQ0FnSURDLTlTNERnEAE,醫生護士是還不錯但是對於病房的休息環境沒有做好規範，要宣導醫院是要讓病人好好休息的地方不是讓病人開趴踢的地方好嗎？ 真的很受不了自以為是的人都沒有顧慮別人的感受,4 年前,2024-11-26 16:04:20,1.0,黃柏,3,https://www.google.com/maps/contrib/100890081171018366594/reviews?hl=zh-TW
133,ChdDSUhNMG9nS0VJQ0FnSUNDNjZ1R3ZRRRAB,,4 年前,2024-11-26 16:04:20,5.0,徐大順,則評論,https://www.google.com/maps/contrib/103481133356872098700/reviews?hl=zh-TW
134,ChdDSUhNMG9nS0VJQ0FnSUNDay1yUy1nRRAB,大型醫院?，完善便民。 …,4 年前,2024-11-26 16:04:20,4.0,郭佑任,則評論,https://www.google.com/maps/contrib/102873350207739505180/reviews?hl=zh-TW
135,ChZDSUhNMG9nS0VJQ0FnSURzbm9YZlpREAE,,4 年前,2024-11-26 16:04:20,3.0,Alan Chang,則評論,https://www.google.com/maps/contrib/102083555943654577384/reviews?hl=zh-TW
136,ChdDSUhNMG9nS0VJQ0FnSUNzaWJDX3RRRRAB,人很多 醫護很細心,4 年前,2024-11-26 16:04:20,4.0,lin sandy,則評論,https://www.google.com/maps/contrib/100005604585309940761/reviews?hl=zh-TW
137,ChdDSUhNMG9nS0VJQ0FnSUNzNHFxZ3NRRRAB,有小孩可以來這裡生,4 年前,2024-11-26 16:04:20,5.0,Azuma Ou (??? ??),則評論,https://www.google.com/maps/contrib/108356929661300314594/reviews?hl=zh-TW
138,ChZDSUhNMG9nS0VJQ0FnSURNdDVYeU93EAE,妹妹上吐下瀉發燒住院三天，因隨床只附一條棉被，我把娘家給的陪嫁棉被帶去，後來因為要忙公公的告別式，一邊又通知能出院，只能托婆婆辦出院她匆忙間遺漏沒帶走，晚上去電詢問推來推去。 4萬的妮芙露負離子棉被。非貴醫院的東西請勿隨意處置丟棄，不管是誰拿的麻煩找出來。,4 年前,2024-11-26 16:04:20,1.0,蕭佳惠,4,https://www.google.com/maps/contrib/101067048551683363427/reviews?hl=zh-TW
139,ChZDSUhNMG9nS0VJQ0FnSURNLWR6NVl3EAE,安靜、清潔！,4 年前,2024-11-26 16:04:20,4.0,涂明,則評論,https://www.google.com/maps/contrib/114792793959985918770/reviews?hl=zh-TW
140,ChZDSUhNMG9nS0VJQ0FnSURNLU9IbkZREAE,9樓加護病房是一個讓人心情沈重的地方，即將面對生離死別，除了有特定的探病時間外，進去前要先戴口罩及穿防護衣，雙手噴酒精消毒。,4 年前,2024-11-26 16:04:24,3.0,大台中美食評論家,則評論,https://www.google.com/maps/contrib/110717769130669394487/reviews?hl=zh-TW
141,ChZDSUhNMG9nS0VJQ0FnSUNNcGQzUkx3EAE,,4 年前,2024-11-26 16:04:24,5.0,蕭汝洇,8,https://www.google.com/maps/contrib/115040559639392781378/reviews?hl=zh-TW
142,ChZDSUhNMG9nS0VJQ0FnSUQwMHM3a0NREAE,聽說兒童發展與行為科的郭醫生是該領域的權威，真的是百聞不如一見，醫生沒耐心還趕時間下班，面對小朋友沒有耐心真的不知道是哪種權威，對一個4歲怕生的小朋友，你這麼嚴肅問話，小朋友當然不敢回話，最後還問了一個反向邏輯的問題，對一位4歲的小朋友不會太誇張嗎?結果問了2個問題就結束草草了事，這種問診沒事都變有事,5 年前,2024-11-26 16:04:24,1.0,Jerry Cheung,10,https://www.google.com/maps/contrib/106925214553925775913/reviews?hl=zh-TW
143,ChZDSUhNMG9nS0VJQ0FnSUQwNHRMNVZREAE,,5 年前,2024-11-26 16:04:24,5.0,米蜜蜜,則評論,https://www.google.com/maps/contrib/101564539365478361414/reviews?hl=zh-TW
144,ChdDSUhNMG9nS0VJQ0FnSUQwd29pMDhBRRAB,心臟科莊醫師人很好！,5 年前,2024-11-26 16:04:24,4.0,Mark Own,則評論,https://www.google.com/maps/contrib/104047603239916226640/reviews?hl=zh-TW
145,ChdDSUhNMG9nS0VJQ0FnSUMwNjR2LTN3RRAB,哺乳室未提供酒精消毒，水龍頭又沒水可洗手,5 年前,2024-11-26 16:04:24,2.0,Lily,則評論,https://www.google.com/maps/contrib/103016202876647291518/reviews?hl=zh-TW
146,ChdDSUhNMG9nS0VJQ0FnSUMwcnZPUTRnRRAB,第一次帶小孩來這邊看診 1.兒童外科_曾采藝醫師很專業親切 2.網頁資訊豐富，介面規劃讓人清晰易懂 3.附近設立至少7個停車場，很方便，其中三個停車場還有1小時免費用的優惠,5 年前,2024-11-26 16:04:24,5.0,慈雲謙,則評論,https://www.google.com/maps/contrib/115314576412519772578/reviews?hl=zh-TW
147,ChdDSUhNMG9nS0VJQ0FnSUMweUlmUy1BRRAB,比台大高級的醫院,5 年前,2024-11-26 16:04:24,5.0,風見隼人,則評論,https://www.google.com/maps/contrib/110549043068542792986/reviews?hl=zh-TW
148,ChZDSUhNMG9nS0VJQ0FnSURVNGJ1TWRBEAE,竟然在剛換的床單上，被小孩撿到老鼠屎一粒。【護理師還說你們這床怎麼那麼多奇怪的狀況】。越想越不爽，老鼠屎出現在兒醫院的病床難道是我們的問題嗎？感染怎麼辦？點滴不滴不找護理師是要找誰？ 什麼爛態度。 地上還有一攤水。,5 年前,2024-11-26 16:04:24,2.0,Adonis Wang,則評論,https://www.google.com/maps/contrib/110404521197549483913/reviews?hl=zh-TW
149,ChZDSUhNMG9nS0VJQ0FnSURVLUkyRWV3EAE,網路掛號查詢 一直跑不出來 懶透了,5 年前,2024-11-26 16:04:24,1.0,Hung Sam,則評論,https://www.google.com/maps/contrib/110943226838520645389/reviews?hl=zh-TW
150,ChZDSUhNMG9nS0VJQ0FnSUNVbGVuV0hnEAE,,5 年前,2024-11-26 16:04:29,5.0,嘎哩給給,2,https://www.google.com/maps/contrib/108098144874923087333/reviews?hl=zh-TW
151,ChdDSUhNMG9nS0VJQ0FnSUNVa2VDdV9nRRAB,專業,5 年前,2024-11-26 16:04:29,5.0,柏宏,則評論,https://www.google.com/maps/contrib/105228171808576194086/reviews?hl=zh-TW
152,ChZDSUhNMG9nS0VJQ0FnSURrMTRfZk5BEAE,,5 年前,2024-11-26 16:04:29,5.0,吳浚凱,0,https://www.google.com/maps/contrib/115054098578162587522/reviews?hl=zh-TW
153,ChdDSUhNMG9nS0VJQ0FnSURremRHYW53RRAB,,5 年前,2024-11-26 16:04:29,1.0,JunJie Wu,0,https://www.google.com/maps/contrib/118401617278296498457/reviews?hl=zh-TW
154,ChZDSUhNMG9nS0VJQ0FnSURrMVktZ0xBEAE,,5 年前,2024-11-26 16:04:29,1.0,Yei Wn,0,https://www.google.com/maps/contrib/102459471916818825886/reviews?hl=zh-TW
155,ChZDSUhNMG9nS0VJQ0FnSURrcGZMQkpnEAE,周神經科的那位女醫生，無言自己體會...,5 年前,2024-11-26 16:04:29,1.0,Catherine Chen,3,https://www.google.com/maps/contrib/102699938153995462894/reviews?hl=zh-TW
156,ChdDSUhNMG9nS0VJQ0FnSUNrNTVLRnZnRRAB,,5 年前,2024-11-26 16:04:29,5.0,沛潔杜,0,https://www.google.com/maps/contrib/114939008268315534893/reviews?hl=zh-TW
157,ChdDSUhNMG9nS0VJQ0FnSUQ0c19taTlnRRAB,,5 年前,2024-11-26 16:04:29,5.0,Yu-Ting Lin,3,https://www.google.com/maps/contrib/117963729608262495357/reviews?hl=zh-TW
158,ChdDSUhNMG9nS0VJQ0FnSUQ0eUx1ZWl3RRAB,主治醫師兇巴巴 實習醫生好可憐,5 年前,2024-11-26 16:04:29,1.0,Jenice Huang,則評論,https://www.google.com/maps/contrib/112818897217544257364/reviews?hl=zh-TW
159,ChZDSUhNMG9nS0VJQ0FnSURZMnFtZFVBEAE,幫兒子掛號要評估，結果小姐跟我說107/01/25評估有健保卡未過卡，本來健保有給付的，變自費……當下還以為自己疏失，摸摸鼻子繳清並掛號；本人有收集收據的習慣，回家一找火冒三丈了，一月沒過卡，三月有去醫院拿報告並繳掛號費，院方沒發現？隔了一年自己去掛號院方才發現，醫院疏失卻變我要吸收，回想櫃檯小姐說：沒過卡，因超過多久要自費，就要收錢的臉，接著很順的幫我們掛號……最後自己去健保局求救，櫃檯小姐說確定會退，但是部分……明明是醫院漏刷，我們根本無法預防，整個就是倒楣,5 年前,2024-11-26 16:04:29,1.0,林文琦,則評論,https://www.google.com/maps/contrib/105384802336472268864/reviews?hl=zh-TW
160,ChZDSUhNMG9nS0VJQ0FnSUNZajlQOEhREAE,,5 年前,2024-11-26 16:04:33,4.0,蔡小盧,0,https://www.google.com/maps/contrib/114424773767769954309/reviews?hl=zh-TW
161,ChdDSUhNMG9nS0VJQ0FnSUNZOWJHWnlBRRAB,魏長菁醫生是個親切有禮 對待病人有如家人，對於病情解釋的很清楚，並不會因為覺得妳聽不懂就不說 沒看過一個醫生看了那麼多病人 還一直親切的解釋，如果妳（你）要看魏醫生的診，請有點耐性，看她的人真的很多，她又看的仔細，超級好醫生，等待是值得的,5 年前,2024-11-26 16:04:33,5.0,MUSIC,則評論,https://www.google.com/maps/contrib/104938581217032062230/reviews?hl=zh-TW
162,ChdDSUhNMG9nS0VJQ0FnSUNZcFpfMDBRRRAB,大老遠的帶著2個小孩特地去找陳映廷醫師！ 當天到現場看診才知道是代班的魯怡群？ 不曉得她是哪一科的醫師？醫生團隊裡找不到這個人！！！ 態度高傲又不專業！ 冷笑就算了還一問三不知？ 重點是還反問我覺得小孩是什麼狀況？ 請問可以醫生可以突然有事然後就隨便請一個代班的嗎？ 連打針的護士也是很兩光！ 不熟練就算了手還發抖?? 費用又貴的不像話！ 我再也不會去這麼差勁的地方看診！ 感覺是拿小孩開玩笑！！！！！！,5 年前,2024-11-26 16:04:33,1.0,Vi Vi,則評論,https://www.google.com/maps/contrib/114453256763350720909/reviews?hl=zh-TW
163,ChdDSUhNMG9nS0VJQ0FnSUNZMmVfQmhnRRAB,有美味的料理,5 年前,2024-11-26 16:04:33,5.0,柴.小,則評論,https://www.google.com/maps/contrib/111878937879975211013/reviews?hl=zh-TW
164,ChdDSUhNMG9nS0VJQ0FnSUNZMGN5WTNnRRAB,,5 年前,2024-11-26 16:04:33,1.0,王寶慶,則評論,https://www.google.com/maps/contrib/109858688036175410020/reviews?hl=zh-TW
165,ChZDSUhNMG9nS0VJQ0FnSUNZcElLaURnEAE,看過中榮的小兒神經科，想請問你們還懂什麼叫做醫者父母心嗎？態度跟專業度根本不能比，只會看超音波片就說這小孩腦有問題，其他的肢體大動作連給我兒子趴著都沒趴，沒有一個媽媽願意自己的小孩生病，生病已經夠可憐了還要被這樣對待那位周姓女醫生您自己也是兩個小孩的媽媽，可以請您多點耐心來看這些小孩嗎,5 年前,2024-11-26 16:04:33,1.0,Lisa Ho,則評論,https://www.google.com/maps/contrib/117343904975856220351/reviews?hl=zh-TW
166,ChdDSUhNMG9nS0VJQ0FnSURndzlTNnNnRRAB,住在護士室、電梯旁的病房，只能說吵足一整天，根本無法休息睡覺，半夜也會聽到大哭大笑！同房的家屬也超無公德心的，凌晨2時還在吹頭髮，講電話，吃雞排，看網劇，還打翻奶茶，要換床單，真是惡夢連連……結果吵到半夜3點，他們就睡到中午12點，爽死自己，折磨別人，超自私。,5 年前,2024-11-26 16:04:33,2.0,angela choy,則評論,https://www.google.com/maps/contrib/115302382496622863494/reviews?hl=zh-TW
167,ChZDSUhNMG9nS0VJQ0FnSURJMmVYeUh3EAE,小孩腸病毒送急診，醫院有貼心的兒童掛號。雖然扎針很痛但是護士很專業一次成功，觀察後醫生也很有耐心做足解釋,5 年前,2024-11-26 16:04:33,5.0,Jerry,則評論,https://www.google.com/maps/contrib/114347576883654319795/reviews?hl=zh-TW
168,ChZDSUhNMG9nS0VJQ0FnSURJa08zU1dnEAE,,5 年前,2024-11-26 16:04:33,4.0,詹勳盛,則評論,https://www.google.com/maps/contrib/117071166665498817199/reviews?hl=zh-TW
169,ChZDSUhNMG9nS0VJQ0FnSURJd1BlN0hBEAE,專醫兒童,5 年前,2024-11-26 16:04:33,5.0,羅古意,則評論,https://www.google.com/maps/contrib/110400936090241146927/reviews?hl=zh-TW
170,ChZDSUhNMG9nS0VJQ0FnSUNJOVpIcFRBEAE,身為貴院的學生 打5分正常,5 年前,2024-11-26 16:04:37,5.0,YYC,則評論,https://www.google.com/maps/contrib/109071489432249892958/reviews?hl=zh-TW
171,ChdDSUhNMG9nS0VJQ0FnSUNBamJlbWxBRRAB,兒童內分泌蔡醫生看診很不耐煩，家長很擔心小孩問問題，不想回答一副覺得很煩趕人走，還看手錶，也不解說清楚就急著叫人出去，讓人充滿疑惑離開診間。很令人生氣！,6 年前,2024-11-26 16:04:37,1.0,Peggy Hsu,則評論,https://www.google.com/maps/contrib/105122006335233857599/reviews?hl=zh-TW
172,ChZDSUhNMG9nS0VJQ0FnSUR3NHQ3QUhREAE,,6 年前,2024-11-26 16:04:37,5.0,P,則評論,https://www.google.com/maps/contrib/113911730161014473374/reviews?hl=zh-TW
173,ChdDSUhNMG9nS0VJQ0FnSUR3a0xid19nRRAB,,6 年前,2024-11-26 16:04:37,5.0,廖朝龍0（你們不能檢舉我和告我謝謝）,0,https://www.google.com/maps/contrib/107559704771202656687/reviews?hl=zh-TW
174,ChdDSUhNMG9nS0VJQ0FnSUN3d2ZLWjJBRRAB,小朋友進了兒童急診部。 。雖然護士都很親切。 。 。但紮針技術真的很差??晚班紮針打點滴時。 。讓小娃娃流了很多血。 。 。媽咪看了都心痛！早班出院時拔針也是太粗魯，讓小娃娃痛到哭。 。 。我生孩子也同樣有打點滴啊！都沒有遇到如此對待，完全是場劫難，林聖凱婦產科的護士的紮針技術，真的比你們急診室的好太多。 。 。,6 年前,2024-11-26 16:04:37,2.0,黃琬庭,則評論,https://www.google.com/maps/contrib/102047445464950009188/reviews?hl=zh-TW
175,ChdDSUhNMG9nS0VJQ0FnSURRNWZpc3VRRRAB,,6 年前,2024-11-26 16:04:37,4.0,黃熊熊,則評論,https://www.google.com/maps/contrib/108379034253587242054/reviews?hl=zh-TW
176,ChdDSUhNMG9nS0VJQ0FnSURnd0p2bS13RRAB,分機號碼我忘了,6 年前,2024-11-26 16:04:37,1.0,司光榮,則評論,https://www.google.com/maps/contrib/112790040231639212766/reviews?hl=zh-TW
177,ChZDSUhNMG9nS0VJQ0FnSUNnMzVid1d3EAE,一家大型兒童醫院，擁有各種專科和專業人員。有時會很擁擠，但服務通常很好而且友好。他們有一家咖啡館，出售價格合理的食物，大樓一樓有一家星巴克。,6 年前,2024-11-26 16:04:37,5.0,Alvin Lee,則評論,https://www.google.com/maps/contrib/111988575041495943384/reviews?hl=zh-TW
178,ChdDSUhNMG9nS0VJQ0FnSUNRcUo2czR3RRAB,"我兒住院時,對寶寶很親切也很用心",6 年前,2024-11-26 16:04:37,5.0,love21232600,8,https://www.google.com/maps/contrib/114053239700515637680/reviews?hl=zh-TW
179,ChZDSUhNMG9nS0VJQ0FnSUNBaUpXR0ZnEAE,兒童內分泌科的蔡醫生態度問診非常不好，大人都是關心小孩身高發育才去尋求解答的又沒說小孩有病，跟診的護士也一付做件的樣子不親切，不推薦！,6 年前,2024-11-26 16:04:37,1.0,Clara羽均,則評論,https://www.google.com/maps/contrib/107883418703150295370/reviews?hl=zh-TW
180,ChZDSUhNMG9nS0VJQ0FnSUNRd2RuOGZREAE,復健科醫師專業,6 年前,2024-11-26 16:04:41,5.0,Jian Quan Su,則評論,https://www.google.com/maps/contrib/105970250695923032499/reviews?hl=zh-TW
181,ChdDSUhNMG9nS0VJQ0FnSURBbUtuNF93RRAB,朋友誠心推薦，說是台中兒科權威醫院，結果滿心期待來看醫生趕下班隨便看診，看診護士很多對話讓我滿滿黑人問號，晚班抽嬰兒血的護士態度很差，我是自費來給你們做新生兒檢查不是花錢給你們擺臉色消遣的，護士態度差+不耐煩+動作粗魯，零北報告拿到後會再來我隨便你。,6 年前,2024-11-26 16:04:41,1.0,Zack Chen,則評論,https://www.google.com/maps/contrib/117225135541967500672/reviews?hl=zh-TW
182,ChdDSUhNMG9nS0VJQ0FnSURBdEtPQ19BRRAB,,6 年前,2024-11-26 16:04:41,4.0,林聖凱,0,https://www.google.com/maps/contrib/117847289834475344697/reviews?hl=zh-TW
183,ChZDSUhNMG9nS0VJQ0FnSUNnbl95MWJREAE,,6 年前,2024-11-26 16:04:41,4.0,Linas Chin,則評論,https://www.google.com/maps/contrib/109448436676925161693/reviews?hl=zh-TW
184,ChdDSUhNMG9nS0VJQ0FnSUN3dE9fd2dRRRAB,好的,6 年前,2024-11-26 16:04:41,3.0,e s,則評論,https://www.google.com/maps/contrib/113105548163478496987/reviews?hl=zh-TW
185,ChdDSUhNMG9nS0VJQ0FnSURBODhXNThBRRAB,,6 年前,2024-11-26 16:04:41,1.0,守靈,則評論,https://www.google.com/maps/contrib/110046338281084031418/reviews?hl=zh-TW
186,ChdDSUhNMG9nS0VJQ0FnSUN3OTlTNDBBRRAB,住在7樓21號幼童病房，隔壁是實習醫師辦公室，晚上9-10點還會聽到一群人大笑。另外一晚打了6隻蚊子，還好有衝去小北買電蚊拍。但是醫師護理師仍然盡力照顧我們寶貝，謝謝妳們!中國醫藥加油，還有很大的進步空間，希望能夠做一個真的讓民眾信賴的醫學中心。,6 年前,2024-11-26 16:04:41,3.0,Lin Hiroshi,則評論,https://www.google.com/maps/contrib/115708364476789989344/reviews?hl=zh-TW
187,ChdDSUhNMG9nS0VJQ0FnSURBcVBhZDJ3RRAB,兒童專屬醫院可專業治療。,6 年前,2024-11-26 16:04:41,4.0,Chang C-Y,則評論,https://www.google.com/maps/contrib/118081691536153311943/reviews?hl=zh-TW
